"label","text","label_text"
0,"ew! Yoga kicked my booty today! Feel great for a Monday morning though! Time to work!","non-political"
0,"is is what you'll never GET. i didn't want to be your past. I wanted to be your future.","non-political"
0," @Steveology: Behind Closed Doors: Whatâ€™s On the Mind Of Chief #Marketing Officers by @jowyang http://ow.ly/xN4e #scrm","non-political"
0,"pas kipasss ooooooo http://myloc.me/1j2Rs","non-political"
0,"eekjames You did it! 1000 followers! Congratulations!","non-political"
0,"lueMag1c If u find yourself in a hole......stop diggin <~~~~~ You might strike gold at the bottom though LOL","non-political"
0,"Am Weasel On T.V..That Used To Be On Of My Favorite Cartoons!","non-political"
0,"m down to my last ammo..need to recharge my batt..need back up! Does anyone copy?? Need back up!!","non-political"
0,"uvanna Library invites everyone to celebrate one-year in new building Nov. 7 from 10 a.m. - 2 p.m. #fluco","non-political"
0,"on't see any cars yet) RT @abc7newsBayArea: BREAKING: The #baybridge has reopened!","non-political"
0,"w, 3 hours early for work..going back to my other ""office"". Oh my torture.","non-political"
0,"m should I not go to class or should I just leave early? I WANNA SEE MY GAME GD IT","non-political"
0,"s de US $4.000 para Linux Mint http://bit.ly/1qOrtE","non-political"
0,"iskadesianty nitezzz-.-zZ http://myloc.me/1j3SC","non-political"
0,"t dinner tossed into the crockpot before i left for work. win!","non-political"
0," @ElleMonah: Tried to leave and my professor is making me stay. ""Well if you wanna hang on a second we can talk about it"" ummm...no._ wth?","non-political"
0,"randen_Miller i wish it wasn't true, but alas, my usual invincibility to sickness has been obliterated. hope birthoween was AWEOME!","non-political"
0," @HereIsKG: Umm helloooo fine man who just walked thru my office building... Where can I get me 1 of YOU?? ((Hahahahah...get em gurl))","non-political"
0," @CamFrikknTastic: I'm n the mood 4 Burger King <-- me 2","non-political"
0,"l these things I say and do were never planned but how the fuck am I supposed to make you understand","non-political"
0," @mashable: Google Voice Search Now Understands Chinese - http://bit.ly/JBGeI <- maybe they should work on English a little more first","non-political"
0,"bica set to contest Rallye du Var in Renault Clio R3 http://bit.ly/2210r #rally #racing #rcr #motorsports","non-political"
0,"u want the birds to come to you......","non-political"
0,"gger the thief you are, lesser chances of being abused ..","non-political"
0,"eds to kick it into gear health wise. I don't want to get fat and sick.","non-political"
0," @jademaranhao RT @Famosidades: Alexandre Frota assume direÃ§Ã£o do ""Programa de Gugu"" http://migre.me/awhg // agora vai ficar BOM!!","non-political"
0,"rrylcious http://twitpic.com/ff28e - you can have him lashawn and say what you want because i am not stalking you, nor can i care less. i","non-political"
0,"st 'cuz I'm punk and you're punk, don't get in my space and call me darlin'.","non-political"
0,"corpiomaster17 Nissan came and got her a few minutes ago and took her to the hospital. Hopefully they can save her. My poor little baby.","non-political"
0,"uryduty remarkably like waiting at the airport. Maybe we should combine these activities to save everyone time.","non-political"
0,"eatherantal I thought productivity was supposed to make you feel better in the end?","non-political"
0,"ank u! :-) dm me ur info RT @PRadha: @EmPerez I admire your photography~Very intriguing to say the least!!!! Love to shoot with you:)","non-political"
0,"bet u is RT @BeatFreakJADE: i officially wanna move from 183rd by next year.. b4 my son turns 2.. im tired of this block","non-political"
0,"lkoctober For all practical purposes, yes. It's a bit far away to call a suburb. More bedroom community 1/2 between Seattle and Everett.","non-political"
0,"men's volleyball team continues winning streak http://theshield.cambrianc.on.ca","non-political"
0,"os going to BBC 1xtra LIVE?","non-political"
0,"ingDJHERO RT & Follow-THIS WEEK I will be picking 2 followers frm my followers list & each will receive a #DjHERO (via @originalping)","non-political"
0,"epas Websites and video games use it as a speedy alternative to standard p2p downloading >_<","non-political"
0,"u can never have too many DVC points! RT: @Steph_in_MA @MouseWorldRadio Congrats on the add-on Mike!","non-political"
0,"aksam3 If we're going to live on that island you're gonna have to tell me a little bit about yourself.....","non-political"
0," parle du Prince Charles ici, Ã©videmment...","non-political"
0,":@alana44 WOW: Breaking: East Valley Tribune to shut down Dec. 31 http://bit.ly/2HqIao","non-political"
0,"udreyassad love veganyumyum! haven't been there in awhile though, thanks for the reminder :) Nashville sounds fun, I need to visit!","non-political"
0,"osmicFaery it is so scary how quickly time starts passing when you have kids.","non-political"
0,"ta Warehouse Analyst (One year assignment) - Lockheed Martin - Atlanta, GA: Security Clearance: May be requir.. http://bit.ly/1yhLWQ","non-political"
0,"obGreen http://bit.ly/1wEzg wenn du schon auf dem stalker trip bist","non-political"
0,"itter is so much fun! I","non-political"
0,"jknucklehead my friend cannot figure out the joke. lol i think it's funny though.","non-political"
0,"rious business, just released interview of Rob in Cannes: FINE no more teeny magazine scans and interviews. h.. http://bit.ly/1s0Gxp","non-political"
0," suporter scotian costumat in oaie a luat foc dupa ce si-a incurajat echipa in deplasare: Un suporter al echi.. http://bit.ly/XWM0P","non-political"
0,"risMcBrain haha, ae taco uns hooks in you","non-political"
0,"hone and Windows 7 Donâ€™t Play Nice, No Fix in Sight http://ff.im/-aSPv4","non-political"
0," @DannyG86: #theworst day of the week is monday","non-political"
0,"ris... somebody book me to dj or host before the 19th. i'll be in London and i wana travel. actually anywhere in europe. POLAND!!!","non-political"
0,"tra HD 4 -16 times blu ray to come between 2017 and 2022 http://bit.ly/4euiRz","non-political"
0," @canimmigrant: Tips on getting the job - Q&A with immigrant head of human resources at RBC http://bit.ly/2GyhFu","non-political"
0," @NASA_SDO: RT @flyingjenny: What does Discovery look like underneath those tiles? Like this: http://twitpic.com/o119x","non-political"
0,"od morning and happy Monday! Hope people are enjoying that extra hour ;) ... before we all get used to it that is","non-political"
0,"u can't stop me, It's inevitable....","non-political"
0,"iss_demon Afffe to ate vendo eu fikando FADIGADOOOO nesse cinema... huahuahuauha","non-political"
0,"ll only let you eat it if you ask me right My coochie mad tight and it ain't no fun if your tongue ain't in No tired ass nigga can handle","non-political"
0,"hanov3r It is impossible for one to know at the beginning of an evening where at the end of the night one may find oneself.","non-political"
0," @mcflyholland: Help? http://bit.ly/1nlpf Retweet, spam mcfly, spread the word, do whatever you can, need help!! =)","non-political"
0,"mn this my first tweet this mornin I'm late","non-political"
0,"jherzog @ivsajda The final costume selection was a ""Fallen Angel.""","non-political"
0,"rissy_Leigh LOL did I tell you I left it at my nans? Well I found it :D it was in my bag","non-political"
0,"AO. i just shut my macbook lid & my own legs made me jump...i dont know why but i wasnt expecting to see them lmao.","non-political"
0,"hemarmybird Taylor and I are in love, and I have chiari!","non-political"
0,"fordable vitamins and multivitamins are custom made for you only:Info@ http://bit.ly/idealH #6220206","non-political"
0,"LEXMCGAVIN quit lurking you creepy Son of a !!!","non-political"
0,"e only thing about the one show that makes it worth watching is Adrian Chiles' face. admit it.","non-political"
0,"tixx_ultRA lol do i see man cleavage in your default?","non-political"
0," @TheLoop1 Analyst: iPhone making headway in businesses http://tinyurl.com/ylyrzck","non-political"
0,"nally, a membership that allows you to benefit all year round! FleetAnswers","non-political"
0,"red out of my mind!!!!","non-political"
0,"heJackieCastro RT"" ""Live Like We're Dying"" That's my Motto!!! I know it's a Song, but still a cool Motto!!","non-political"
0,"is Magic Mouse is hosing my brain...I'm listening to Country Music and using the all-in-one layout (again). Someone moved my cheese.","non-political"
0,"CK YOU BLACKBERRY BOLD TRACKBALL","non-political"
0,"tp://twitpic.com/o19wb - Todays workout shirt. Gross right? You should smell my shoes.","non-political"
0,"Stew411 I like kristen not to keen on the new hair","non-political"
0,"maniJusMeNoMas real talk lol I think my weekend is catching up to me","non-political"
0,"king a break to enjoy coffee with my sisters on this beautiful fall day!","non-political"
0,"m not motivated enough to create a video on why I should get to sit next to Mark Cuban...but if you are, check it out http://bit.ly/1DPS9t","non-political"
1,"Wonder where cops write the most traffic tickets in Tucson? Top 5 Ticket Hot Spots - watch KOLD tonight@10.. because someoneâ€™s watching you!","political"
0,"cks re-assign Matt Beleskey to the San Antonio Rampage http://bit.ly/2vF4Ve|ANA|home","non-political"
0,"aijaCandy not all Brooklyn is a shitty warzone.. i live in the 3rd world country called flatbush ..","non-political"
0,"upernova111 ahh feel better! i woke up at 3AM to a throat on fire and slept through my first two classes today. :/","non-political"
0," @Mrsz_Flaca: Ok I'm watching tyra now woohooo â—„-- u need a man mama","non-political"
0,"just saw a midget","non-political"
0,", i just don't get the whole taylor thing, and how could you be on his team when there is rpattz instead ???? so much better :D","non-political"
0,"ves @laureennxo and @cassiiebianca sooooo much its redonc","non-political"
0,"iley13Ashley You're welcome hun :D","non-political"
0,"don't have a dog. I have a gopher.","non-political"
0,"eaniebaby1 haha always,, been manic here, how are you,, and how is RA","non-political"
0,"aketapper First White House tweet was @billclinton ""Sweetie you got some on your chin. . .can you bring me another slice of pepperoni?""","non-political"
0,"mmmmm, it's about 80 on my deck.","non-political"
0,"fe is not meant to be easy. life is life. that's it. just that some days are so damn harder than others. some days are so heavily hard","non-political"
0,"don't even know if i want either of them..but joey and tyler want me to choose..","non-political"
0,"abisworld I have THREE MINUETS of them doing that! That was Halloween night :-)","non-political"
0,"other great memory with the man I love! He is amazing and seems to make each day better than the day before!","non-political"
0,"tp://twitpic.com/o1fgj - Walking home and wishing I had a better camera on me.","non-political"
0,"RETTYSHAQ u kno what ur right, but I thought at least this one was gonna be a little better then the rest.","non-political"
0," you want to get alot of followers check out http://yumurl.com/dQB47r .","non-political"
0,"rried about my dad. His coughs are getting louder and worse by the, ahem, cough.","non-political"
0,"y roomie?! WHY?! Her bear has a wig on http://pic.gd/1e1a16","non-political"
0,"rother9 Just tried to sponsor your #movember efforts but the website is rrrrrrrrubbish, so not sure if it worked. Sorry..","non-political"
0,"cebook keeps telling me I should ""Poke"" my wife's sister. WTF? Do I tell Facebook it should go dry-hump MySpace?","non-political"
0," @mashable WARNING: Twitter Money Scams Spreading Through DMs http://bit.ly/OP6Ot","non-political"
0,"onnieWahlberg Are you here yet? :) I miss you... FINN TWUG!","non-political"
0,"ANK GOD! MY GRANNY OK ^__^","non-political"
0,"Nâ€™s New Website Design Deconstructed http://bit.ly/2RxS2A","non-political"
0,"o lazy to do my printmaking so I'll spnd the next hour doing nothing. Awesome !","non-political"
0,"hockdocta22 It think first timers who come to London/England will just be shocked about the diversity and cultural acceptance in the UK.","non-political"
0,"miss you friend! i miss you!","non-political"
1,"Great article about why libertarians/conservative oppose the individual mandate http://tinyurl.com/ya2an5h","political"
0," @realtytext: Real estate fees could be slashed... http://bit.ly/1NUEIE","non-political"
0,"ly 3more hrs to go...Thank you Jesus!","non-political"
0," @CNBCClosingBell: Michael Moskow on Closing Bell: Think inflation will be a serious issue beyond 2011","non-political"
0,"f...you seek to control God through your obedience, then all your morality is just a way to use God..."" TK","non-political"
0," think that my technology homework walked away by himself. But who knows? Maybe it stills hidden somewhere in my room"". x )","non-political"
0," @2morrowknight: #Important âž² ""What to do when your Twitter account is hacked"" - http://j.mp/blf5D (via @BuzzEdition @Twitter_Tips)","non-political"
0," @geekgirldiva: My Little Cthulhu Glow inthe Dark Figure ""comes w/ 2 Little Victims that fit insnuggly grasp"" http://bit.ly/qF2E6 _no pic!","non-political"
0,"..another day with nothing done..at some point I cant cite mental anguish anymore.","non-political"
0,"d im single..im single..to tonite im single..SINGLE...","non-political"
0,"trzÄ…sajÄ…ca prawda o polskiej branÅ¼y! - http://bit.ly/1hbCOD","non-political"
0,"uvelylady2009 i dont know :( i dont wanna fight anymore :(","non-political"
0,"cked in once again to 'Life' on #BBC One... Absolutely awesome series - http://is.gd/4LoEE","non-political"
0,"atrinaLomidze i just had the swine flu........it sucks, hope u get better asap!!! i just kept drinkin pomegranate juice","non-political"
0,"otmamajewelry it's my pleasure! i LOVE my necklace & am so thrilled to be able to do a giveaway! cocktails 4 sure, mama could use 1! :-)","non-political"
0,"ove to get some Cholies Pizza and realized my Solange CD is M.I.A!!!!!","non-political"
0,"´m quite tired,.. so I go to bed.. and IÂ´ll read the great English book :-d","non-political"
0," @wfitzsimmons: Sleeping pills & beer=bad idea. Passed out in plane isle, came to as attendant yelled for a doctor. Ha!","non-political"
0,"unchlinemag Hey, I won a Katt Williams DVD but mistakenly sent my info to the contest email instead of Dylan. Is the DVD still there?","non-political"
0,"arc_Ellus can you tell her my phone off but ill try to use a nother phone asap","non-political"
0,"was consumed by the mystery Edward presented. And more than a little obsessed by Edward himself. Bella Swan, Twilight","non-political"
0,"ate: Advice from 'Dear Prudence' http://bit.ly/1zinU2","non-political"
0,"loveeeeee my boyfrannn","non-political"
0,"izzpanter because you are SO very interesting!","non-political"
0," @therocketsummet ""The faith that will shut the mouths of lions must be more than a pious hope that they will not bite"" -anonymous","non-political"
0," @drtiki: Woot! Johnny Johnny named VP of Development at Disney Television Animation! http://bit.ly/1MIcXW congrats @tikijohnny","non-political"
0,"need new ppl to follow, so NEW followers holla at me if im not following you back!!!","non-political"
0,"okin a black, listenin to Lil Wayne ""Single"" of No Ceiling..RT me if ya single","non-political"
0,"ONEKAPONE_ all my classes r in the Vbuilding that's y. I go to class then home. Wassup tho","non-political"
0,"at pretty much sums it up for crazy iPhone news. I hope you all enjoyed the news and we'll see you again at the Belus launch.","non-political"
0,"ariahbuzolin @kingsofmari you guys freaked the f*** outta me. i could swear you were talking about joe and i was gonna have a heart attack","non-political"
0," @lauriebabiiee @purple_kizzes lol FINALLY i literally feel like i havent seen you in a month! ...(aww lol. i feel the same waay.:)...)","non-political"
0,"eres something about the night and the way it hides all the things I like ;x","non-political"
0,"can't go to my own high school graduation.","non-political"
0,"u gotta love the hickey residence drama.... i don't! this day is going more down hill then i thought it could","non-political"
0,"egannobrigaaa wow you just described my life an hour ago.","non-political"
0," @TOpNOtChZipp: RT @CuteAssBravo: Watching My Wife && Kids Now .(Hiiiiiii)","non-political"
0,"st rewarding parts of an overly productive day: Oscar Wilde action figure, mint in a tankard and learning the word ""aboiement"".","non-political"
0,"need to be able to block certain sites on the internet when I'm trying to do homework because 30mins later I've barely made a dent.","non-political"
0,"hahahahahahahahaha RT @nikitheunicorn: im so horny and hungry","non-political"
0,"t the Phillies win today! And go back to Yankee stadium to win","non-political"
0," life sucks i did nothing fo Halloween and people keep pissin' mi off","non-political"
0,"tching COW on BBC at the moment - its 100% better than the 4 mins on YouTube - exceptional!","non-political"
0,"uggles, call my work phone...i turned my cellphone off","non-political"
0,"r Waterloo Road Clip of the Week (2/11/2009) http://bit.ly/3i4c9P","non-political"
0,"rickstorepub LEE! Twitpic those pictures of Wes & I and the boot from Oktoberfest!","non-political"
0," you want 100 followers a day use http://alturl.com/ycso .","non-political"
0,"ungd1 fuck.... oi told you too DAMN MUCH SUGAR","non-political"
0,"-evaluating equity @unedollar. Short & Simple info which I used: http://bit.ly/3Y3ZZC","non-political"
0,"´m tired and go to bed now N8@ all","non-political"
0,"amesholland Highly dependent on where you go, I imagine. But in my experience yes, high ratio of pensioners, couples and young families.","non-political"
0,"d you know that you could sign up to SponsoredTweets & make some money tweeting! http://bit.ly/3F9FaX #ad","non-political"
0,"d the Winner Is . . . Edward Norton!: Clocking in under four hours, Edward Norton fared the best amon.. http://bit.ly/1vdCC4","non-political"
0,"ve to pay another fee for my motorcycle class","non-political"
0,"sh I had a laptop. I wanna go sit in a park or something and write.","non-political"
0,"armenMDG cause I love you! And, I miss you! We did have that gay crying moment on your bed when you were leaving.","non-political"
0,"Sincere9mg: http://www.myspace.com/sincerekev Music Ft, @MrPryceless @YoungDutch9MG @EZGunna @FirstClassRambo @PrettyYanaMarie & Luck","non-political"
0," @SwaggerSplash just come back from eating with @Wauren and my big bro D good times hold your head up D! << Always gd tyms with D!","non-political"
0,"m Thinking of updating to Windows 7 on my MBP","non-political"
0," days left until my 18 birthday!","non-political"
0,"ybody ever read R.A.Schwaller de Lubicz?Just started the Sacred Science joint.Working 2 Temple Of Man already got it just aint read it yet","non-political"
0,"m a little upset that the Giants are on a losing streak, but this is how we did it when we won the Super Bowl in '07.......","non-political"
0,"f cara, to com uma puta raiva. ODEIO gente que se acha, ou que mexe com meus amigos. e o vs fez nossa, tu ta ferrado guri.","non-political"
0,"oggged Jon & Kate Plus 8: Funny Kids Lines: - http://tinyurl.com/yl9nqxk","non-political"
0," are in 24 lists now http://twitter.com/OhNuts/lists/memberships Add us to your list now & you can win Candy","non-political"
0," @becks112 RT @PigsknLvngLady: 27 outs from winning their 27th championship. Who else baby, but the most hated and LOVED team in Americ..","non-political"
0,"estionoftheday: Is â€œDonâ€™t You Forget About Meâ€ still a great song, even if it didnâ€™t appear in the Breakfast Club? theumpteenthtimes.com","non-political"
0,"mmaK67 is that how herring will portray it?","non-political"
0,"tp://twitpic.com/o2bj0 -","non-political"
0,"ite Yelpoween 'Heroes and Villians' Party on #Yelp: On friday nite, you may have seen a girl walking around with b... http://bit.ly/3FcnZX","non-political"
0," i wasnt into the ""New York"" video until the end...once the color came in i was like ""aaaaaahhhhhhh"" ok now dats the new york i remember!","non-political"
0,"www it was mad good to see you the other night..it felt like the old days again =0) well almost lol @alima_J","non-political"
0,"T A VOLLYBALL GAME TONIGHT! GOT A COUCH 2NIGHT 2!! IM READY 4 HOT COCOA AND SNUGGLIN!!","non-political"
0,"lasherbernie Es lo que yo dije hace meses.","non-political"
0,"hontelle_Layne congratulations! :D","non-political"
0,"y isn't anyone at school today? I think everyone still got a hangover off last weekend.","non-political"
0,"wish you could see how much i've changed, and how every bit of it would have been for you, if only you had loved me tooo, (:","non-political"
0,"obActionDay09: Take Action: 10 Steps for Landing an Entry-Level Job http://ow.ly/y6Vm #CareerCollective Please RT!","non-political"
0,"t sure what happened at the gas station at the end of the road, but it required two cop cars, a firetruck, a tow truck, and a *backhoe*","non-political"
0,"esn't Redd have to actually play a bit first? RT @kpelton Are Jennings and Redd the greatest left-handed backcourt in NBA history?","non-political"
0,"ollie looks tired, and angry.","non-political"
0,"ray_ozonemag sounds like you're going on a tour new day new stop","non-political"
0,"d dammit it's Teen Jeopardy. Get ready for the easiest questions in the world","non-political"
0,"aysenScott Question: Have you ever noticed MY dimples? lol","non-political"
0,"¢ã‚“ã ","non-political"
0,"hetto Walking around with the foam flipflops after getting your toes done!","non-political"
0,"ae242 wow now you follow me lol. but thanks for the follow :D.","non-political"
0,"bcasting live, NYC Big Apps public meeting at TOPP - http://www.livestream.com/NYCBigApps","non-political"
0,"m super burrito","non-political"
0,"orkinmami let's spam the shit outta him @donniewahlberg I need hime to come to philly.. Lol lovee u","non-political"
1,"RT @JanSimpson Guess what? now wait for for - Executive Pensions are on the rise _ GE first http://online.wsj.com/artic... #p2","political"
0,"he_Darth_Vader And just because she is your wife doesn't mean she is never at fault.","non-political"
0," @DjBigReef_NYCB S/0 to all my female followers !!!! RT","non-political"
0,"tp://twitpic.com/o2ksi - I built a boat :)","non-political"
0," @Philipburnham Let's go #Phillies! <---darn! Just missed one!","non-political"
0," my god im so freaking stressed right now..fraking sucks","non-political"
0,"ntinually checking the repair status on my 360 on xbox.com","non-political"
0,"think hes getting the wrong impression dammit...","non-political"
0," TEXTING MY HONEY ;-)","non-political"
0,"ANDMARK_DAT at da crib chillin. maybe bout to run sum erands and u?","non-political"
0,"w wave say something by #drake","non-political"
0,"ady_saga Yeah, I'm a tad worried that it will eat into our budget for the month, but my chest pains have been getting worse past 2 days.","non-political"
0,"hae92 Yeap, you have my mailing address?","non-political"
0," @edoubleLz another future painting guy???-- its the same Nigga they 3 years in the past homie u gotta pay attention to the subtitles","non-political"
0,"esome take on ads RT @nams: http://bit.ly/3aud5P predicted evolution of #facebook #advertising","non-political"
0,"aileyearly @itsmimi712 w/ a completely unbiased opoinion...i say that kailey's twoves are mac rob and chris...","non-political"
0,"anicmai I experienced the same situation as you at work that day. Apply the same advice you've given me. There's a blessing in disguise :D","non-political"
0," @soffe: Next 10 followers of @Soffe get a FREE Fan pack! ~ Already follow @Soffe? Will choose 5 who ReTweet to get one also","non-political"
0,"mo diz o @DaniloGentili ""faculdade Ã© pra jogar baralho,beber cerveja e fumar o cigarrinho que vc mesmo faz com seus prÃ³prios dedinhos..""","non-political"
0,"d at work I currently have 14 students and its about to be 15... 15 students and they changed my schedule once again. Now I got to come in","non-political"
0,"iedre_Vance No kiddin'. *he selects an open faced cannoli* Gotta talk with the owner about that. Oh wait... *grins* -I- am the owner.","non-political"
0," just went live with our new website. Check it out at www.navfund.com And if you like it, please become a fan of NAV on Facebook!!","non-political"
0," things went well today. Well, besides the part where my phone fell in a pond but...","non-political"
0,"inkajou1015 hm....It's easy to cover someones easy harder to sensor something like that though","non-political"
0," my stomach hurts... a lot.","non-political"
0,"w ok i have to do all dishes when ihave alot of hw to do. So i have to do hw as punish. But how can i do hw now? Fml","non-political"
0,"tsRayJ MTV aired the 1st episode 3pm earlier... u need to sue them bro","non-political"
0,"isispeter at work. Crazy and hectic im taking a break. Wassup","non-political"
0,"ancakesrock talking about at first so I put from my couch because I was confused so I confused all of us:) http://myloc.me/1jjGd","non-political"
0,"hate not knowing. i just want to know.","non-political"
0,"diandth.com: Direct-To-Home, IPTV & Satellite Radio News: Out of ... http://cli.gs/4MAAX","non-political"
0,"asked the same question! I need them to do the 'choppa style' LOL RT @Tiwaworks: was that a taunt?!? #swagsurfing?!?","non-political"
0,"u know what time it is...!","non-political"
0," @duhism: Only a moron tries to convince stupid people that they're idiots. // how timeless. And timely. Joking! @marksofla","non-political"
0,"ustinbieber twitpic a pic of you holding a sign that says happy birthday christina romano or just tweet it!! do it for @biebernavy<3","non-political"
0,"ilanDaDiva ooo u talkin bout the cars in the back","non-political"
0,"ll crap, that drive went no where. What happened with you all Falcons. Now we got to punt now.","non-political"
0,"tting around looking at #lighting and #churchproduction magazines. My fingers are itchy for a lightboard!!!!","non-political"
0,"lloween spirit on the water-- @hherbeck kayaking the Columbia Gorge http://bit.ly/2BOPVv #pdxpics #halloween","non-political"
0,"¥â™¡â™¥ RT @ditaditut: Otw to #dufan yippi ye ye http://myloc.me/1jkVw","non-political"
0,"don't find Kate from Jon and Kate Plus Eight sincere at all.","non-political"
0,"is is for you alex...bored at work and tired. Ready to go home.","non-political"
0,"onnieWahlberg TWUGS TWUGS TWUGS AND MORE TWUGS. NOW ITS YOUR TURN TO RETURN THE FAVOUR :-D XXXXXXXXXX","non-political"
0," @deshawnsnow: God built us for community. He did not build us to handle things on our own.<---say what!!!","non-political"
0,"want to get the flu.","non-political"
0,"o, I don't want anything else. That's why I didn't order it"" - me in relation to Popeye's offering you more for more $","non-political"
0," @sd_prince: Atlanta secondary is suspect","non-political"
0,"tching the #saints and Falcons. Brees and #saints offence are just too good..","non-political"
0,"ck.. and only a tweet from @patkSTEREOS would make my day and make me feel somewhat better. i love you pat! -xoâ™¥ (tweet back?)","non-political"
0,"lloween candy buy back: Naples Dentist helps troops! http://bit.ly/3b8PAR We should all do this! Plz RT","non-political"
0,"r @geekerella , but everyone should listen. Such a gorgeous song. â™« http://blip.fm/~fsaej","non-political"
0,"obably never. And when are you going to fall in love with me dear?","non-political"
0,"nna be watching this game at home screaming at the tv!!! WHOOO DAT!!!!","non-political"
0,"upuncture doc told me to do at least once a week: core a pear, fill it with almonds, steam until mushy (~1 hour) eat! #asthma #allergies","non-political"
0,"tp://twitpic.com/o2yzf - OM Hanks. That is what this poster said in the Winnipeg Airport the day I left for Peru.","non-political"
0,": @ZonaBlackBerry: Tema Navidad para 8900 - Zona BlackBerry | Foro BlackBerry http://bit.ly/1PPgq9","non-political"
0,"igCrumps thank bill nye but i dont think while being in the center of a nuke blast radiation will be the first problem.","non-political"
0,"59 NEVER GONNA HAPPEN","non-political"
0,"nter wonderland! (8)","non-political"
0,"lkanyilmaz: GeÃ§tiÄŸimiz hafta izlediklerim http://ff.im/-aTByQ http://bit.ly/17zjrI","non-political"
0,"mmyf RT: EMA DIA 5 . *-*","non-political"
0,"avalcazara auahuaha eh ruim mesmo. mas vou sentir falta do calor.. quando tiver morando ai em itapeva.. uhasuahs","non-political"
0,"AO! RT @familiarface: You're so Latino. Still watching corny ass baseball when Ray J is on! :| RT @AshleyBankz: OKAYYYY!!! #11!! my man!","non-political"
0,"ustin9B LOL those pants are wayyy too tight first of all... I don't kno what he was thinking smh... and I see you tryna get up there lol","non-political"
0,"w Is Ray-J Looking For Love And He About To Have A Child","non-political"
0,"gplant felted sweater beautifully handcrafted into handbag with needlefelted flowers. Cell phone pocket, also. http://bit.ly/15WJFr","non-political"
0,"¡ãƒ«ãƒžã‚¬ã¨ãƒ–ãƒ­ã‚°ã§ç¨¼ãã‚¢ãƒ•ã‚£ãƒªã‚¨ã‚¤ãƒˆã®ç¬¬ä¸€æ­© : è¶…åˆå¿ƒè€…ã•ã‚“ç”¨ã‚¢ãƒ•ã‚£ãƒªè¬›åº§ã€€ç›®æ¬¡ http://bit.ly/2ELQGA","non-political"
0,"me watch videos and live shows on Ustream.Tv http://www.ustream.tv!","non-political"
0,"eek season finale was good. april is too far away for the new season :[","non-political"
0,"havis_t @ShellyKramer Bummer. :( Will have a drink in your honor - and I don't even drink anymore so that's a biggie :)","non-political"
0,"mos 2 *-* RT @betynha: Ai gente... depois da tuitada da @officialpausini nÃ£o vou deixar de ver o Grammy Latino na quinta! /o/","non-political"
0,"know it's not Friday... but follow @2ndCityHockey. literally the greatest and funniest tweets ever. and they're about hockey. win win.","non-political"
0," @MidwestBadGirl: watching my baby @simplyophilia1 on ftlor2 #TEAMJUSTRIGHT","non-political"
0,"@ YungHaze JENKINS IS NOW A #BASICBITCH .IF HE MISS ONE MO PASS HE WILL BE CLASSIFIED WITH @THEREALYUNGBERG AND HIS CHAINS SNATCHING<agree","non-political"
0,"-posting a terrific interview with my friend @jaredcotter. A must-see... http://bit.ly/2dBJke","non-political"
0,"nt to the mall and to see bub. had a lot of fun. gonna go to sleep. excited for school...weird?","non-political"
0,"ink I will go to Charleston Falls Tuesday for my daily walk!!","non-political"
0,"ee Personalized Song For SIERRA http://bit.ly/2PrgDZ from â™« @MyTunez.biz (http://www.mytunez.biz) #musicmonday #kids #music","non-political"
0,"ash Pictures Creates New Online Sites with HushMoney.com: In an effort to make their entertaining lineup of f.. http://bit.ly/2hsqOi","non-political"
0,"onnieWahlberg I bought my ticket hoping I could catch a ride to make it there before 9...if you make Houston earlier, I def. can't go :(","non-political"
0,"need to be able to set my DVR mobile style","non-political"
0," other news: my best friend loves me in beautiful ways, and my boyfriend loves food far more than me.","non-political"
0,"DueTime..Prayer is my sanity..and God is my Healer!","non-political"
0,"w to use email newsletters to drive traffic and make money http://bit.ly/top8o","non-political"
0,"w he wanna kiss me thru the phone n shit cuz the sports wave dried up....lol...I wish I get paid 4 knowin this nigga so well","non-political"
0,"ere is power in the Holy Spirit.... Ask God to fill you with it!!!!!!!!!","non-political"
0,"harusny nyonyany yg olahraga bkn anakny.heheRT @uuiiaa: Ayooo waktunya olahraga.. http://pic.gd/28729f http://myloc.me/1jnVW","non-political"
0,"arahElizabbeth hey (: i went to the Alantic city demi show. i thought it was so sweet of her to make that speech bout you. just wana say..","non-political"
0,"iclaude I studied journalism, so I had to do that kind of stuff a lot. it works well if you play the flattery card.","non-political"
0,"m sick of you, you, you, and you....","non-political"
0,"avan â€“ Boa Noite â™« http://blip.fm/~fse3q","non-political"
0," @trenni: I think this makes Utley ""Mr. November""/// REPENT. JETER DID IT FIRST!","non-political"
0," much as I'm down with the Yankees winning it back in the bronx, I would have loved to see all the towel waving Phaggots get silenced.","non-political"
0,"hanehanna Not sure it is even possible to be a Rack of ORMs. The problem is too complex. The best you can do is continuously improve.","non-political"
0,".idiot she shuld have choosen the white boi!! smh dummy","non-political"
0,"nally home from the hospital and this lil girl has me wrapped all around her finger. Everything I do now is all for her...my inspiration!","non-political"
0,"ck of these ""Windows 7 was my idea"" ads. It's like Microsoft is looking for scapegoats or something.","non-political"
0,"hyIsDaddyCryin Dunno just how I pictured you... Shorter guys usually have pent up anger and I sense that with you esp. w/snuggies... lol","non-political"
0,"weetNsassy18 Oh so now he's your boy again!? He told me to tell you to go find Jeter. HAHAHAHA j/k","non-political"
